"","id","landscape","position","row","column","initial.species","extinctions","distance2nonextinct","connectivity2nonextinct"
"1245",1245,78,13,4,1,"Col",FALSE,0,NA
"1246",1246,78,14,4,2,"Col",FALSE,0,NA
"1247",1247,78,15,4,3,"Ble",TRUE,1,1
"1248",1248,78,16,4,4,"Col",TRUE,2,0
"1249",1249,79,1,1,1,"Col",TRUE,2,0
"1250",1250,79,2,1,2,"Col",TRUE,1,1
"1251",1251,79,3,1,3,"Ble",FALSE,0,NA
"1252",1252,79,4,1,4,"Col",FALSE,0,NA
"1253",1253,79,5,2,1,"Tet",TRUE,1,1
"1254",1254,79,6,2,2,"Ble",TRUE,1,2
"1255",1255,79,7,2,3,"Ble",FALSE,0,NA
"1256",1256,79,8,2,4,"Tet",FALSE,0,NA
"1257",1257,79,9,3,1,"Ble",FALSE,0,NA
"1258",1258,79,10,3,2,"Ble",FALSE,0,NA
"1259",1259,79,11,3,3,"Tet",FALSE,0,NA
"1260",1260,79,12,3,4,"Tet",FALSE,0,NA
"1261",1261,79,13,4,1,"Col",FALSE,0,NA
"1262",1262,79,14,4,2,"Tet",FALSE,0,NA
"1263",1263,79,15,4,3,"Tet",FALSE,0,NA
"1264",1264,79,16,4,4,"Col",FALSE,0,NA
"1265",1265,80,1,1,1,"Tet",FALSE,0,NA
"1266",1266,80,2,1,2,"Tet",FALSE,0,NA
"1267",1267,80,3,1,3,"Col",FALSE,0,NA
"1268",1268,80,4,1,4,"Tet",FALSE,0,NA
"1269",1269,80,5,2,1,"Ble",FALSE,0,NA
"1270",1270,80,6,2,2,"Tet",FALSE,0,NA
"1271",1271,80,7,2,3,"Col",FALSE,0,NA
"1272",1272,80,8,2,4,"Ble",FALSE,0,NA
"1273",1273,80,9,3,1,"Col",FALSE,0,NA
"1274",1274,80,10,3,2,"Col",FALSE,0,NA
"1275",1275,80,11,3,3,"Col",TRUE,1,2
"1276",1276,80,12,3,4,"Col",TRUE,1,1
"1277",1277,80,13,4,1,"Ble",FALSE,0,NA
"1278",1278,80,14,4,2,"Ble",FALSE,0,NA
"1279",1279,80,15,4,3,"Tet",TRUE,1,1
"1280",1280,80,16,4,4,"Ble",TRUE,2,0
"1281",1281,81,1,1,1,"Col",FALSE,0,NA
"1282",1282,81,2,1,2,"Col",TRUE,1,3
"1283",1283,81,3,1,3,"Ble",FALSE,0,NA
"1284",1284,81,4,1,4,"Col",FALSE,0,NA
"1285",1285,81,5,2,1,"Tet",FALSE,0,NA
"1286",1286,81,6,2,2,"Col",FALSE,0,NA
"1287",1287,81,7,2,3,"Col",FALSE,0,NA
"1288",1288,81,8,2,4,"Tet",FALSE,0,NA
"1289",1289,81,9,3,1,"Tet",TRUE,1,3
"1290",1290,81,10,3,2,"Tet",FALSE,0,NA
"1291",1291,81,11,3,3,"Col",TRUE,1,4
"1292",1292,81,12,3,4,"Ble",FALSE,0,NA
"1293",1293,81,13,4,1,"Ble",FALSE,0,NA
"1294",1294,81,14,4,2,"Tet",TRUE,1,3
"1295",1295,81,15,4,3,"Ble",FALSE,0,NA
"1296",1296,81,16,4,4,"Ble",TRUE,1,2
"1297",1297,82,1,1,1,"Tet",FALSE,0,NA
"1298",1298,82,2,1,2,"Tet",FALSE,0,NA
"1299",1299,82,3,1,3,"Ble",TRUE,1,3
"1300",1300,82,4,1,4,"Ble",FALSE,0,NA
"1301",1301,82,5,2,1,"Tet",TRUE,1,3
"1302",1302,82,6,2,2,"Ble",FALSE,0,NA
"1303",1303,82,7,2,3,"Col",FALSE,0,NA
"1304",1304,82,8,2,4,"Col",TRUE,1,3
"1305",1305,82,9,3,1,"Col",FALSE,0,NA
"1306",1306,82,10,3,2,"Ble",FALSE,0,NA
"1307",1307,82,11,3,3,"Tet",TRUE,1,4
"1308",1308,82,12,3,4,"Col",FALSE,0,NA
"1309",1309,82,13,4,1,"Tet",TRUE,1,2
"1310",1310,82,14,4,2,"Col",FALSE,0,NA
"1311",1311,82,15,4,3,"Ble",FALSE,0,NA
"1312",1312,82,16,4,4,"Ble",FALSE,0,NA
"1313",1313,83,1,1,1,"Col",TRUE,1,2
"1314",1314,83,2,1,2,"Col",FALSE,0,NA
"1315",1315,83,3,1,3,"Tet",FALSE,0,NA
"1316",1316,83,4,1,4,"Col",FALSE,0,NA
"1317",1317,83,5,2,1,"Col",FALSE,0,NA
"1318",1318,83,6,2,2,"Ble",TRUE,1,4
"1319",1319,83,7,2,3,"Col",FALSE,0,NA
"1320",1320,83,8,2,4,"Ble",TRUE,1,3
"1321",1321,83,9,3,1,"Ble",FALSE,0,NA
"1322",1322,83,10,3,2,"Col",FALSE,0,NA
"1323",1323,83,11,3,3,"Tet",TRUE,1,4
"1324",1324,83,12,3,4,"Ble",FALSE,0,NA
"1325",1325,83,13,4,1,"Tet",FALSE,0,NA
"1326",1326,83,14,4,2,"Tet",FALSE,0,NA
"1327",1327,83,15,4,3,"Ble",FALSE,0,NA
"1328",1328,83,16,4,4,"Tet",TRUE,1,2
"1329",1329,84,1,1,1,"Tet",FALSE,0,NA
"1330",1330,84,2,1,2,"Ble",TRUE,1,3
"1331",1331,84,3,1,3,"Ble",FALSE,0,NA
"1332",1332,84,4,1,4,"Col",TRUE,1,2
"1333",1333,84,5,2,1,"Tet",FALSE,0,NA
"1334",1334,84,6,2,2,"Tet",FALSE,0,NA
"1335",1335,84,7,2,3,"Col",TRUE,1,4
"1336",1336,84,8,2,4,"Ble",FALSE,0,NA
"1337",1337,84,9,3,1,"Tet",FALSE,0,NA
"1338",1338,84,10,3,2,"Col",TRUE,1,4
"1339",1339,84,11,3,3,"Ble",FALSE,0,NA
"1340",1340,84,12,3,4,"Col",FALSE,0,NA
"1341",1341,84,13,4,1,"Col",FALSE,0,NA
"1342",1342,84,14,4,2,"Col",FALSE,0,NA
"1343",1343,84,15,4,3,"Ble",FALSE,0,NA
"1344",1344,84,16,4,4,"Tet",TRUE,1,2
"1345",1345,85,1,1,1,"Ble",TRUE,1,2
"1346",1346,85,2,1,2,"Col",FALSE,0,NA
"1347",1347,85,3,1,3,"Ble",FALSE,0,NA
"1348",1348,85,4,1,4,"Tet",FALSE,0,NA
"1349",1349,85,5,2,1,"Ble",FALSE,0,NA
"1350",1350,85,6,2,2,"Col",FALSE,0,NA
"1351",1351,85,7,2,3,"Tet",TRUE,1,4
"1352",1352,85,8,2,4,"Ble",FALSE,0,NA
"1353",1353,85,9,3,1,"Tet",TRUE,1,3
"1354",1354,85,10,3,2,"Col",FALSE,0,NA
"1355",1355,85,11,3,3,"Col",FALSE,0,NA
"1356",1356,85,12,3,4,"Tet",TRUE,1,3
"1357",1357,85,13,4,1,"Tet",FALSE,0,NA
"1358",1358,85,14,4,2,"Ble",TRUE,1,3
"1359",1359,85,15,4,3,"Tet",FALSE,0,NA
"1360",1360,85,16,4,4,"Col",FALSE,0,NA
"1361",1361,86,1,1,1,"Tet",FALSE,0,NA
"1362",1362,86,2,1,2,"Col",FALSE,0,NA
"1363",1363,86,3,1,3,"Tet",FALSE,0,NA
"1364",1364,86,4,1,4,"Ble",TRUE,1,2
"1365",1365,86,5,2,1,"Col",FALSE,0,NA
"1366",1366,86,6,2,2,"Col",TRUE,1,4
"1367",1367,86,7,2,3,"Tet",FALSE,0,NA
"1368",1368,86,8,2,4,"Tet",FALSE,0,NA
"1369",1369,86,9,3,1,"Col",TRUE,1,3
"1370",1370,86,10,3,2,"Ble",FALSE,0,NA
"1371",1371,86,11,3,3,"Tet",FALSE,0,NA
"1372",1372,86,12,3,4,"Ble",TRUE,1,3
"1373",1373,86,13,4,1,"Ble",FALSE,0,NA
"1374",1374,86,14,4,2,"Tet",FALSE,0,NA
"1375",1375,86,15,4,3,"Col",TRUE,1,3
"1376",1376,86,16,4,4,"Ble",FALSE,0,NA
"1377",1377,87,1,1,1,"Tet",FALSE,0,NA
"1378",1378,87,2,1,2,"Col",FALSE,0,NA
"1379",1379,87,3,1,3,"Ble",FALSE,0,NA
"1380",1380,87,4,1,4,"Tet",TRUE,1,2
"1381",1381,87,5,2,1,"Col",TRUE,1,3
"1382",1382,87,6,2,2,"Ble",FALSE,0,NA
"1383",1383,87,7,2,3,"Ble",FALSE,0,NA
"1384",1384,87,8,2,4,"Col",FALSE,0,NA
"1385",1385,87,9,3,1,"Ble",FALSE,0,NA
"1386",1386,87,10,3,2,"Col",TRUE,1,4
"1387",1387,87,11,3,3,"Tet",FALSE,0,NA
"1388",1388,87,12,3,4,"Col",TRUE,1,3
"1389",1389,87,13,4,1,"Tet",FALSE,0,NA
"1390",1390,87,14,4,2,"Col",FALSE,0,NA
"1391",1391,87,15,4,3,"Ble",TRUE,1,3
"1392",1392,87,16,4,4,"Tet",FALSE,0,NA
"1393",1393,88,1,1,1,"Ble",FALSE,0,NA
"1394",1394,88,2,1,2,"Col",TRUE,1,3
"1395",1395,88,3,1,3,"Tet",FALSE,0,NA
"1396",1396,88,4,1,4,"Tet",TRUE,1,2
"1397",1397,88,5,2,1,"Ble",FALSE,0,NA
"1398",1398,88,6,2,2,"Ble",FALSE,0,NA
"1399",1399,88,7,2,3,"Ble",TRUE,1,4
"1400",1400,88,8,2,4,"Col",FALSE,0,NA
"1401",1401,88,9,3,1,"Col",FALSE,0,NA
"1402",1402,88,10,3,2,"Tet",TRUE,1,4
"1403",1403,88,11,3,3,"Tet",FALSE,0,NA
"1404",1404,88,12,3,4,"Col",FALSE,0,NA
"1405",1405,88,13,4,1,"Tet",TRUE,1,2
"1406",1406,88,14,4,2,"Ble",FALSE,0,NA
"1407",1407,88,15,4,3,"Col",FALSE,0,NA
"1408",1408,88,16,4,4,"Ble",FALSE,0,NA
"1409",1409,89,1,1,1,"Col",FALSE,0,NA
"1410",1410,89,2,1,2,"Col",TRUE,1,3
"1411",1411,89,3,1,3,"Col",FALSE,0,NA
"1412",1412,89,4,1,4,"Col",FALSE,0,NA
"1413",1413,89,5,2,1,"Ble",TRUE,1,3
"1414",1414,89,6,2,2,"Col",FALSE,0,NA
"1415",1415,89,7,2,3,"Tet",FALSE,0,NA
"1416",1416,89,8,2,4,"Ble",TRUE,1,3
"1417",1417,89,9,3,1,"Tet",FALSE,0,NA
"1418",1418,89,10,3,2,"Tet",TRUE,1,4
"1419",1419,89,11,3,3,"Tet",FALSE,0,NA
"1420",1420,89,12,3,4,"Ble",FALSE,0,NA
"1421",1421,89,13,4,1,"Tet",FALSE,0,NA
"1422",1422,89,14,4,2,"Tet",FALSE,0,NA
"1423",1423,89,15,4,3,"Ble",FALSE,0,NA
"1424",1424,89,16,4,4,"Ble",TRUE,1,2
"1425",1425,90,1,1,1,"Col",FALSE,0,NA
"1426",1426,90,2,1,2,"Tet",FALSE,0,NA
"1427",1427,90,3,1,3,"Ble",FALSE,0,NA
"1428",1428,90,4,1,4,"Col",TRUE,1,2
"1429",1429,90,5,2,1,"Col",TRUE,1,3
"1430",1430,90,6,2,2,"Ble",FALSE,0,NA
"1431",1431,90,7,2,3,"Ble",TRUE,1,4
"1432",1432,90,8,2,4,"Tet",FALSE,0,NA
"1433",1433,90,9,3,1,"Tet",FALSE,0,NA
"1434",1434,90,10,3,2,"Tet",TRUE,1,4
"1435",1435,90,11,3,3,"Tet",FALSE,0,NA
"1436",1436,90,12,3,4,"Col",FALSE,0,NA
"1437",1437,90,13,4,1,"Ble",FALSE,0,NA
"1438",1438,90,14,4,2,"Col",FALSE,0,NA
"1439",1439,90,15,4,3,"Ble",FALSE,0,NA
"1440",1440,90,16,4,4,"Tet",TRUE,1,2
"1441",1441,91,1,1,1,"Tet",FALSE,0,NA
"1442",1442,91,2,1,2,"Tet",TRUE,1,2
"1443",1443,91,3,1,3,"Col",TRUE,2,0
"1444",1444,91,4,1,4,"Ble",TRUE,2,0
"1445",1445,91,5,2,1,"Tet",FALSE,0,NA
"1446",1446,91,6,2,2,"Tet",FALSE,0,NA
"1447",1447,91,7,2,3,"Col",TRUE,1,2
"1448",1448,91,8,2,4,"Ble",TRUE,1,1
"1449",1449,91,9,3,1,"Col",FALSE,0,NA
"1450",1450,91,10,3,2,"Col",FALSE,0,NA
"1451",1451,91,11,3,3,"Tet",FALSE,0,NA
"1452",1452,91,12,3,4,"Col",FALSE,0,NA
"1453",1453,91,13,4,1,"Ble",FALSE,0,NA
"1454",1454,91,14,4,2,"Ble",FALSE,0,NA
"1455",1455,91,15,4,3,"Tet",FALSE,0,NA
"1456",1456,91,16,4,4,"Ble",FALSE,0,NA
"1457",1457,92,1,1,1,"Col",FALSE,0,NA
"1458",1458,92,2,1,2,"Ble",TRUE,1,2
"1459",1459,92,3,1,3,"Col",TRUE,2,0
"1460",1460,92,4,1,4,"Tet",TRUE,2,0
"1461",1461,92,5,2,1,"Col",FALSE,0,NA
"1462",1462,92,6,2,2,"Ble",FALSE,0,NA
"1463",1463,92,7,2,3,"Tet",TRUE,1,2
"1464",1464,92,8,2,4,"Col",TRUE,1,1
"1465",1465,92,9,3,1,"Col",FALSE,0,NA
"1466",1466,92,10,3,2,"Ble",FALSE,0,NA
"1467",1467,92,11,3,3,"Tet",FALSE,0,NA
"1468",1468,92,12,3,4,"Ble",FALSE,0,NA
"1469",1469,92,13,4,1,"Tet",FALSE,0,NA
"1470",1470,92,14,4,2,"Tet",FALSE,0,NA
"1471",1471,92,15,4,3,"Ble",FALSE,0,NA
"1472",1472,92,16,4,4,"Tet",FALSE,0,NA
"1473",1473,93,1,1,1,"Col",TRUE,2,0
"1474",1474,93,2,1,2,"Col",TRUE,1,1
"1475",1475,93,3,1,3,"Tet",FALSE,0,NA
"1476",1476,93,4,1,4,"Tet",FALSE,0,NA
"1477",1477,93,5,2,1,"Ble",TRUE,2,0
"1478",1478,93,6,2,2,"Col",TRUE,1,2
"1479",1479,93,7,2,3,"Ble",FALSE,0,NA
"1480",1480,93,8,2,4,"Ble",FALSE,0,NA
"1481",1481,93,9,3,1,"Tet",TRUE,1,2
"1482",1482,93,10,3,2,"Col",FALSE,0,NA
"1483",1483,93,11,3,3,"Ble",FALSE,0,NA
"1484",1484,93,12,3,4,"Tet",FALSE,0,NA
"1485",1485,93,13,4,1,"Ble",FALSE,0,NA
"1486",1486,93,14,4,2,"Tet",FALSE,0,NA
"1487",1487,93,15,4,3,"Col",FALSE,0,NA
"1488",1488,93,16,4,4,"Col",FALSE,0,NA
"1489",1489,94,1,1,1,"Tet",FALSE,0,NA
"1490",1490,94,2,1,2,"Tet",FALSE,0,NA
"1491",1491,94,3,1,3,"Col",TRUE,1,1
"1492",1492,94,4,1,4,"Tet",TRUE,2,0
"1493",1493,94,5,2,1,"Col",FALSE,0,NA
"1494",1494,94,6,2,2,"Col",FALSE,0,NA
"1495",1495,94,7,2,3,"Col",TRUE,1,2
"1496",1496,94,8,2,4,"Tet",TRUE,2,0
"1497",1497,94,9,3,1,"Col",FALSE,0,NA
"1498",1498,94,10,3,2,"Ble",FALSE,0,NA
"1499",1499,94,11,3,3,"Ble",FALSE,0,NA
"1500",1500,94,12,3,4,"Ble",TRUE,1,2
"1501",1501,94,13,4,1,"Col",FALSE,0,NA
"1502",1502,94,14,4,2,"Ble",FALSE,0,NA
"1503",1503,94,15,4,3,"Ble",FALSE,0,NA
"1504",1504,94,16,4,4,"Tet",FALSE,0,NA
"1505",1505,95,1,1,1,"Tet",FALSE,0,NA
"1506",1506,95,2,1,2,"Col",FALSE,0,NA
"1507",1507,95,3,1,3,"Col",FALSE,0,NA
"1508",1508,95,4,1,4,"Tet",FALSE,0,NA
"1509",1509,95,5,2,1,"Col",FALSE,0,NA
"1510",1510,95,6,2,2,"Ble",FALSE,0,NA
"1511",1511,95,7,2,3,"Tet",FALSE,0,NA
"1512",1512,95,8,2,4,"Tet",FALSE,0,NA
"1513",1513,95,9,3,1,"Ble",TRUE,1,1
"1514",1514,95,10,3,2,"Col",TRUE,1,2
"1515",1515,95,11,3,3,"Tet",FALSE,0,NA
"1516",1516,95,12,3,4,"Ble",FALSE,0,NA
"1517",1517,95,13,4,1,"Col",TRUE,2,0
"1518",1518,95,14,4,2,"Ble",TRUE,2,0
"1519",1519,95,15,4,3,"Tet",TRUE,1,2
"1520",1520,95,16,4,4,"Ble",FALSE,0,NA
"1521",1521,96,1,1,1,"Ble",TRUE,2,0
"1522",1522,96,2,1,2,"Tet",TRUE,1,1
"1523",1523,96,3,1,3,"Col",FALSE,0,NA
"1524",1524,96,4,1,4,"Tet",FALSE,0,NA
"1525",1525,96,5,2,1,"Ble",TRUE,2,0
"1526",1526,96,6,2,2,"Tet",TRUE,1,2
"1527",1527,96,7,2,3,"Col",FALSE,0,NA
"1528",1528,96,8,2,4,"Ble",FALSE,0,NA
"1529",1529,96,9,3,1,"Ble",TRUE,1,2
"1530",1530,96,10,3,2,"Col",FALSE,0,NA
"1531",1531,96,11,3,3,"Tet",FALSE,0,NA
"1532",1532,96,12,3,4,"Tet",FALSE,0,NA
"1533",1533,96,13,4,1,"Ble",FALSE,0,NA
"1534",1534,96,14,4,2,"Ble",FALSE,0,NA
"1535",1535,96,15,4,3,"Col",FALSE,0,NA
"1536",1536,96,16,4,4,"Col",FALSE,0,NA
"1537",1537,97,1,1,1,"Tet",FALSE,0,NA
"1538",1538,97,2,1,2,"Ble",TRUE,1,2
"1539",1539,97,3,1,3,"Col",TRUE,2,0
"1540",1540,97,4,1,4,"Col",TRUE,2,0
"1541",1541,97,5,2,1,"Ble",FALSE,0,NA
"1542",1542,97,6,2,2,"Ble",FALSE,0,NA
"1543",1543,97,7,2,3,"Col",TRUE,1,2
"1544",1544,97,8,2,4,"Ble",TRUE,1,1
"1545",1545,97,9,3,1,"Ble",FALSE,0,NA
"1546",1546,97,10,3,2,"Col",FALSE,0,NA
"1547",1547,97,11,3,3,"Tet",FALSE,0,NA
"1548",1548,97,12,3,4,"Tet",FALSE,0,NA
"1549",1549,97,13,4,1,"Col",FALSE,0,NA
"1550",1550,97,14,4,2,"Tet",FALSE,0,NA
"1551",1551,97,15,4,3,"Tet",FALSE,0,NA
"1552",1552,97,16,4,4,"Col",FALSE,0,NA
"1553",1553,98,1,1,1,"Tet",FALSE,0,NA
"1554",1554,98,2,1,2,"Col",FALSE,0,NA
"1555",1555,98,3,1,3,"Ble",FALSE,0,NA
"1556",1556,98,4,1,4,"Tet",FALSE,0,NA
"1557",1557,98,5,2,1,"Col",TRUE,1,2
"1558",1558,98,6,2,2,"Ble",FALSE,0,NA
"1559",1559,98,7,2,3,"Ble",FALSE,0,NA
"1560",1560,98,8,2,4,"Ble",FALSE,0,NA
"1561",1561,98,9,3,1,"Tet",TRUE,2,0
"1562",1562,98,10,3,2,"Ble",TRUE,1,2
"1563",1563,98,11,3,3,"Col",FALSE,0,NA
"1564",1564,98,12,3,4,"Tet",FALSE,0,NA
"1565",1565,98,13,4,1,"Tet",TRUE,2,0
"1566",1566,98,14,4,2,"Tet",TRUE,1,1
"1567",1567,98,15,4,3,"Col",FALSE,0,NA
"1568",1568,98,16,4,4,"Col",FALSE,0,NA
"1569",1569,99,1,1,1,"Ble",FALSE,0,NA
"1570",1570,99,2,1,2,"Col",FALSE,0,NA
"1571",1571,99,3,1,3,"Tet",FALSE,0,NA
"1572",1572,99,4,1,4,"Ble",FALSE,0,NA
"1573",1573,99,5,2,1,"Ble",FALSE,0,NA
"1574",1574,99,6,2,2,"Col",FALSE,0,NA
"1575",1575,99,7,2,3,"Ble",FALSE,0,NA
"1576",1576,99,8,2,4,"Tet",TRUE,1,2
"1577",1577,99,9,3,1,"Col",FALSE,0,NA
"1578",1578,99,10,3,2,"Tet",FALSE,0,NA
"1579",1579,99,11,3,3,"Tet",TRUE,1,2
"1580",1580,99,12,3,4,"Tet",TRUE,2,0
"1581",1581,99,13,4,1,"Ble",FALSE,0,NA
"1582",1582,99,14,4,2,"Col",FALSE,0,NA
"1583",1583,99,15,4,3,"Col",TRUE,1,1
"1584",1584,99,16,4,4,"Ble",TRUE,2,0
"1585",1585,100,1,1,1,"Col",TRUE,2,0
"1586",1586,100,2,1,2,"Ble",TRUE,1,1
"1587",1587,100,3,1,3,"Col",FALSE,0,NA
"1588",1588,100,4,1,4,"Ble",FALSE,0,NA
"1589",1589,100,5,2,1,"Ble",TRUE,2,0
"1590",1590,100,6,2,2,"Tet",TRUE,1,2
"1591",1591,100,7,2,3,"Ble",FALSE,0,NA
"1592",1592,100,8,2,4,"Col",FALSE,0,NA
"1593",1593,100,9,3,1,"Ble",TRUE,1,2
"1594",1594,100,10,3,2,"Tet",FALSE,0,NA
"1595",1595,100,11,3,3,"Tet",FALSE,0,NA
"1596",1596,100,12,3,4,"Ble",FALSE,0,NA
"1597",1597,100,13,4,1,"Col",FALSE,0,NA
"1598",1598,100,14,4,2,"Tet",FALSE,0,NA
"1599",1599,100,15,4,3,"Col",FALSE,0,NA
"1600",1600,100,16,4,4,"Tet",FALSE,0,NA
"1601",1601,101,1,1,1,"Col",FALSE,0,NA
"1602",1602,101,2,1,2,"Tet",TRUE,1,3
"1603",1603,101,3,1,3,"Ble",FALSE,0,NA
"1604",1604,101,4,1,4,"Tet",TRUE,1,2
"1605",1605,101,5,2,1,"Tet",TRUE,1,3
"1606",1606,101,6,2,2,"Ble",FALSE,0,NA
"1607",1607,101,7,2,3,"Ble",TRUE,1,4
"1608",1608,101,8,2,4,"Ble",FALSE,0,NA
"1609",1609,101,9,3,1,"Tet",FALSE,0,NA
"1610",1610,101,10,3,2,"Col",TRUE,1,4
"1611",1611,101,11,3,3,"Tet",FALSE,0,NA
"1612",1612,101,12,3,4,"Col",FALSE,0,NA
"1613",1613,101,13,4,1,"Ble",FALSE,0,NA
"1614",1614,101,14,4,2,"Col",FALSE,0,NA
"1615",1615,101,15,4,3,"Col",FALSE,0,NA
"1616",1616,101,16,4,4,"Col",TRUE,1,2
"1617",1617,102,1,1,1,"Col",TRUE,1,2
"1618",1618,102,2,1,2,"Ble",FALSE,0,NA
"1619",1619,102,3,1,3,"Tet",TRUE,1,3
"1620",1620,102,4,1,4,"Col",FALSE,0,NA
"1621",1621,102,5,2,1,"Tet",FALSE,0,NA
"1622",1622,102,6,2,2,"Col",FALSE,0,NA
"1623",1623,102,7,2,3,"Tet",FALSE,0,NA
"1624",1624,102,8,2,4,"Tet",TRUE,1,3
"1625",1625,102,9,3,1,"Ble",TRUE,1,3
"1626",1626,102,10,3,2,"Ble",FALSE,0,NA
"1627",1627,102,11,3,3,"Col",TRUE,1,4
"1628",1628,102,12,3,4,"Col",FALSE,0,NA
"1629",1629,102,13,4,1,"Ble",FALSE,0,NA
"1630",1630,102,14,4,2,"Col",TRUE,1,3
"1631",1631,102,15,4,3,"Tet",FALSE,0,NA
"1632",1632,102,16,4,4,"Ble",FALSE,0,NA
"1633",1633,103,1,1,1,"Col",FALSE,0,NA
"1634",1634,103,2,1,2,"Tet",TRUE,1,3
"1635",1635,103,3,1,3,"Col",FALSE,0,NA
"1636",1636,103,4,1,4,"Col",FALSE,0,NA
"1637",1637,103,5,2,1,"Tet",TRUE,1,3
"1638",1638,103,6,2,2,"Tet",FALSE,0,NA
"1639",1639,103,7,2,3,"Tet",FALSE,0,NA
"1640",1640,103,8,2,4,"Ble",FALSE,0,NA
"1641",1641,103,9,3,1,"Col",FALSE,0,NA
"1642",1642,103,10,3,2,"Tet",TRUE,1,4
"1643",1643,103,11,3,3,"Ble",FALSE,0,NA
"1644",1644,103,12,3,4,"Tet",TRUE,1,3
"1645",1645,103,13,4,1,"Col",TRUE,1,2
"1646",1646,103,14,4,2,"Ble",FALSE,0,NA
"1647",1647,103,15,4,3,"Ble",TRUE,1,3
"1648",1648,103,16,4,4,"Ble",FALSE,0,NA
"1649",1649,104,1,1,1,"Col",TRUE,1,2
"1650",1650,104,2,1,2,"Tet",FALSE,0,NA
"1651",1651,104,3,1,3,"Col",FALSE,0,NA
"1652",1652,104,4,1,4,"Ble",TRUE,1,2
"1653",1653,104,5,2,1,"Col",FALSE,0,NA
"1654",1654,104,6,2,2,"Tet",TRUE,1,4
"1655",1655,104,7,2,3,"Tet",FALSE,0,NA
"1656",1656,104,8,2,4,"Tet",FALSE,0,NA
"1657",1657,104,9,3,1,"Tet",TRUE,1,3
"1658",1658,104,10,3,2,"Ble",FALSE,0,NA
"1659",1659,104,11,3,3,"Ble",TRUE,1,4
"1660",1660,104,12,3,4,"Ble",FALSE,0,NA
"1661",1661,104,13,4,1,"Col",FALSE,0,NA
"1662",1662,104,14,4,2,"Ble",TRUE,1,3
"1663",1663,104,15,4,3,"Ble",FALSE,0,NA
"1664",1664,104,16,4,4,"Col",FALSE,0,NA
"1665",1665,105,1,1,1,"Ble",FALSE,0,NA
"1666",1666,105,2,1,2,"Col",TRUE,1,3
"1667",1667,105,3,1,3,"Ble",FALSE,0,NA
"1668",1668,105,4,1,4,"Tet",TRUE,1,2
"1669",1669,105,5,2,1,"Ble",FALSE,0,NA
"1670",1670,105,6,2,2,"Tet",FALSE,0,NA
"1671",1671,105,7,2,3,"Tet",TRUE,1,4
"1672",1672,105,8,2,4,"Col",FALSE,0,NA
"1673",1673,105,9,3,1,"Col",TRUE,1,3
"1674",1674,105,10,3,2,"Ble",FALSE,0,NA
"1675",1675,105,11,3,3,"Tet",FALSE,0,NA
"1676",1676,105,12,3,4,"Ble",TRUE,1,3
"1677",1677,105,13,4,1,"Tet",FALSE,0,NA
"1678",1678,105,14,4,2,"Ble",TRUE,1,3
"1679",1679,105,15,4,3,"Col",FALSE,0,NA
"1680",1680,105,16,4,4,"Col",FALSE,0,NA
"1681",1681,106,1,1,1,"Ble",TRUE,1,2
"1682",1682,106,2,1,2,"Col",FALSE,0,NA
"1683",1683,106,3,1,3,"Col",TRUE,1,3
"1684",1684,106,4,1,4,"Ble",FALSE,0,NA
"1685",1685,106,5,2,1,"Tet",FALSE,0,NA
"1686",1686,106,6,2,2,"Tet",TRUE,1,4
"1687",1687,106,7,2,3,"Tet",FALSE,0,NA
"1688",1688,106,8,2,4,"Col",FALSE,0,NA
"1689",1689,106,9,3,1,"Tet",TRUE,1,3
"1690",1690,106,10,3,2,"Col",FALSE,0,NA
"1691",1691,106,11,3,3,"Ble",FALSE,0,NA
"1692",1692,106,12,3,4,"Ble",TRUE,1,3
"1693",1693,106,13,4,1,"Ble",FALSE,0,NA
"1694",1694,106,14,4,2,"Col",TRUE,1,3
"1695",1695,106,15,4,3,"Col",FALSE,0,NA
"1696",1696,106,16,4,4,"Tet",FALSE,0,NA
"1697",1697,107,1,1,1,"Tet",TRUE,1,2
"1698",1698,107,2,1,2,"Ble",FALSE,0,NA
"1699",1699,107,3,1,3,"Tet",TRUE,1,3
"1700",1700,107,4,1,4,"Ble",FALSE,0,NA
"1701",1701,107,5,2,1,"Tet",FALSE,0,NA
"1702",1702,107,6,2,2,"Col",FALSE,0,NA
"1703",1703,107,7,2,3,"Col",FALSE,0,NA
"1704",1704,107,8,2,4,"Col",TRUE,1,3
"1705",1705,107,9,3,1,"Tet",TRUE,1,3
"1706",1706,107,10,3,2,"Tet",FALSE,0,NA
"1707",1707,107,11,3,3,"Ble",TRUE,1,4
"1708",1708,107,12,3,4,"Ble",FALSE,0,NA
"1709",1709,107,13,4,1,"Col",FALSE,0,NA
"1710",1710,107,14,4,2,"Ble",TRUE,1,3
"1711",1711,107,15,4,3,"Ble",FALSE,0,NA
"1712",1712,107,16,4,4,"Col",FALSE,0,NA
"1713",1713,108,1,1,1,"Tet",FALSE,0,NA
"1714",1714,108,2,1,2,"Tet",FALSE,0,NA
"1715",1715,108,3,1,3,"Col",FALSE,0,NA
"1716",1716,108,4,1,4,"Tet",TRUE,1,2
"1717",1717,108,5,2,1,"Ble",TRUE,1,3
"1718",1718,108,6,2,2,"Tet",FALSE,0,NA
"1719",1719,108,7,2,3,"Ble",TRUE,1,4
